StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,thinPrej,time_beliPrej_First Click,time_beliPrej_Last Click,time_beliPrej_Page Submit,time_beliPrej_Click Count,thinComp,time_thinComp_First Click,time_thinComp_Last Click,time_thinComp_Page Submit,time_thinComp_Click Count,ThinComp,probPrej,time_probPrej_First Click,time_probPrej_Last Click,time_probPrej_Page Submit,time_probPrej_Click Count,probComp,time_probComp_First Click,time_probComp_Last Click,time_probComp_Page Submit,time_probComp_Click Count,ProbComp,politics,religion,gender,age,race,race_5_TEXT
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,55,TRUE,1/5/2019 12:44,R_1oAOtvdDtyf06M2,,,,,,,anonymous,EN,"“No, it’s not”",34.473,34.473,35.537,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,30,White,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,67,TRUE,1/5/2019 12:44,R_WBCQDlGIHA0tkE9,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",37.498,37.498,39.652,1,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Female,48,White,
1/5/2019 12:36,1/5/2019 12:44,IP Address,,100,482,TRUE,1/5/2019 12:44,R_3Dwq0BHhF3b09TV,,,,,,,anonymous,EN,"“Yes, it is”",267.642,267.642,361.329,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Female,30,Asian,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,47,TRUE,1/5/2019 12:44,R_2CdD6SUGBnaAxNy,,,,,,,anonymous,EN,"“No, it’s not”",22.653,22.653,27.207,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,2,Female,33,Asian,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,60,TRUE,1/5/2019 12:44,R_31RSN2gjn2BXYL6,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",27.818,32.834,33.739,2,You probably don’t have strep.,3,Not at All Religious,Female,33,White,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,91,TRUE,1/5/2019 12:44,R_8B2amwPoyLsETyF,,,,,,,anonymous,EN,"“No, it’s not”",59.374,59.374,61.507,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,4,Male,38,Asian,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,42,TRUE,1/5/2019 12:44,R_NVX2qbZeEVlk6Ih,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",19.086,19.086,19.93,1,,,,,,You probably don’t have strep.,Very Liberal,5,Female,23,Black,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,92,TRUE,1/5/2019 12:44,R_3MytkirncJLZSlP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",58.652,59.591,62.199,2,You probably don’t have strep.,Very Conservative,Extremely Religious,Female,41,White,
1/5/2019 12:42,1/5/2019 12:44,IP Address,,100,122,TRUE,1/5/2019 12:44,R_6yhZCkzVDICo0Nz,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",41.5,41.5,58.316,1,,,,,,You probably don’t have strep.,5,4,Male,36,Asian,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,102,TRUE,1/5/2019 12:44,R_2f3lqGMzZVOz2zT,,,,,,,anonymous,EN,"“No, it’s not”",37.732,37.732,39.216,1,,,,,,I don't think you have strep.,,,,,,,,,,,,4,5,Female,47,White,
1/5/2019 12:43,1/5/2019 12:44,IP Address,,100,68,TRUE,1/5/2019 12:44,R_7O1jQKc7F54VB4Z,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",31.45,31.469,34.155,2,,,,,,You probably don’t have strep.,Very Liberal,Extremely Religious,Male,81,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,47,TRUE,1/5/2019 12:45,R_1r206zcodsTCQzP,,,,,,,anonymous,EN,"“Yes, it is”",1.365,22.815,24.73,2,,,,,,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Female,57,White,
1/5/2019 12:43,1/5/2019 12:45,IP Address,,100,103,TRUE,1/5/2019 12:45,R_1FF0bPrVQijj4yD,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",5.807,77.548,80.684,2,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Male,35,Latino/a,
1/5/2019 12:43,1/5/2019 12:45,IP Address,,100,76,TRUE,1/5/2019 12:45,R_2VyXazF6I0Ta0zJ,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",28.425,28.425,28.969,1,I don't think you have strep.,,,,,,,,,,,,4,Extremely Religious,Male,34,White,
1/5/2019 12:43,1/5/2019 12:45,IP Address,,100,116,TRUE,1/5/2019 12:45,R_2Qgl7MoImNx8o3X,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",29.694,67.898,69.379,4,You probably don’t have strep.,Very Liberal,2,Female,57,White,
1/5/2019 12:42,1/5/2019 12:45,IP Address,,100,181,TRUE,1/5/2019 12:45,R_3rNSCg6paxrWkcO,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",7.595,94.557,98.945,4,You probably don’t have strep.,5,5,Female,61,White,
1/5/2019 12:37,1/5/2019 12:45,IP Address,,100,430,TRUE,1/5/2019 12:45,R_3hEJsU9zBMHGBX3,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",219.784,290.793,291.818,2,I don't think you have strep.,,,,,,,,,,,,3,3,Female,25,Asian,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,52,TRUE,1/5/2019 12:45,R_1pLnNKhAI5qATki,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",10.223,18.853,24.81,2,You probably don’t have strep.,4,Not at All Religious,Male,31,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,60,TRUE,1/5/2019 12:45,R_1rjMoIPhJD2ezqd,,,,,,,anonymous,EN,"“Yes, it is”",27.178,35.051,36.283,2,,,,,,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Female,39,White,
1/5/2019 12:42,1/5/2019 12:45,IP Address,,100,149,TRUE,1/5/2019 12:45,R_2Bu6jpI5fpAZAHA,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",103.013,103.013,118.77,1,You probably don’t have strep.,Very Liberal,4,Female,59,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,70,TRUE,1/5/2019 12:45,R_1FerNb2UJCZpKuP,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",4.296,36.66,37.701,9,,,,,,You probably don’t have strep.,4,5,Female,43,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,83,TRUE,1/5/2019 12:45,R_3PGqXtxeWgF8xa7,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",30.865,30.865,58.643,1,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Female,21,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,44,TRUE,1/5/2019 12:45,R_2xQnJKmdDU6uv6U,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",2.141,16.088,21.254,4,You probably don’t have strep.,5,2,Male,23,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,75,TRUE,1/5/2019 12:45,R_22n9DUhsRNrUB2Q,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",0.147,34.755,50.312,5,,,,,,You probably don’t have strep.,2,Not at All Religious,Male,29,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,65,TRUE,1/5/2019 12:45,R_Rn4Z3Icvnjeqv3X,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",30.576,30.576,32.016,1,You probably have strep.,3,Not at All Religious,Male,31,Asian,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,86,TRUE,1/5/2019 12:45,R_Or5SDvaHDgTDvTr,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",64.721,64.721,65.634,1,You probably don’t have strep.,Very Liberal,2,Female,54,White,
1/5/2019 12:44,1/5/2019 12:45,IP Address,,100,83,TRUE,1/5/2019 12:45,R_1Cr1bmCYerKWRVT,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",53.575,53.575,54.788,1,I don't think you have strep.,,,,,,,,,,,,4,3,Female,21,Black,
1/5/2019 12:44,1/5/2019 12:46,IP Address,,100,116,TRUE,1/5/2019 12:46,R_1qgtwsQNVZgqGWC,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",1.812,46.685,47.198,22,I don't think you have strep.,,,,,,,,,,,,2,2,Male,23,Asian,
1/5/2019 12:44,1/5/2019 12:46,IP Address,,100,95,TRUE,1/5/2019 12:46,R_10D82z9t61HXmcO,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",56.959,56.959,58.947,1,,,,,,You probably don’t have strep.,3,2,Female,61,White,
1/5/2019 12:45,1/5/2019 12:46,IP Address,,100,67,TRUE,1/5/2019 12:46,R_2flE44AqwSJGc0h,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",33.053,33.053,46.555,1,,,,,,You probably don’t have strep.,5,2,Male,28,White,
1/5/2019 12:42,1/5/2019 12:46,IP Address,,100,264,TRUE,1/5/2019 12:46,R_WidOTQLHj631lyF,,,,,,,anonymous,EN,"“No, it’s not”",39.606,39.606,40.75,1,,,,,,I don't think you have strep.,,,,,,,,,,,,5,4,Male,63,White,
1/5/2019 12:44,1/5/2019 12:46,IP Address,,100,107,TRUE,1/5/2019 12:46,R_2Vz2h4d8EHQmZuB,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",4.658,39.313,40.385,9,I don't think you have strep.,,,,,,,,,,,,3,3,Female,37,White,
1/5/2019 12:45,1/5/2019 12:46,IP Address,,100,56,TRUE,1/5/2019 12:46,R_1IcOoyn9vSNe4l5,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",9.497,35.164,35.899,19,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Male,27,White,
1/5/2019 12:44,1/5/2019 12:46,IP Address,,100,113,TRUE,1/5/2019 12:46,R_2zkDXeBk9PfkUEN,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",31.447,68.223,87.06,3,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Female,26,Asian,
1/5/2019 12:42,1/5/2019 12:46,IP Address,,100,238,TRUE,1/5/2019 12:46,R_211Ejj4GNiHiy3Q,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",141.827,144.482,147.568,2,You probably don’t have strep.,2,Extremely Religious,Female,65,Black,
1/5/2019 12:44,1/5/2019 12:46,IP Address,,100,132,TRUE,1/5/2019 12:46,R_aWBra34LDBAoCjf,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",81.635,81.635,83.373,1,,,,,,You probably don’t have strep.,5,5,Female,57,White,
1/5/2019 12:44,1/5/2019 12:47,IP Address,,100,132,TRUE,1/5/2019 12:47,R_2ZJjZjf4IIgrYSj,,,,,,,anonymous,EN,"“No, it’s not”",64.319,67.847,71.195,2,,,,,,I don't think you have strep.,,,,,,,,,,,,3,5,Female,47,Black,
1/5/2019 12:45,1/5/2019 12:47,IP Address,,100,68,TRUE,1/5/2019 12:47,R_22yOSNJ0EkEyqFL,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",9.862,35.789,41.851,10,You probably don’t have strep.,5,Extremely Religious,Female,39,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,61,TRUE,1/5/2019 12:47,R_33DZG5xlgoGv7mv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",40.01,40.021,40.985,2,You probably don’t have strep.,Very Conservative,Not at All Religious,Female,30,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,56,TRUE,1/5/2019 12:47,R_2WSb6L6eZ5YGBi1,,,,,,,anonymous,EN,"“No, it’s not”",30.16,30.16,35.481,1,,,,,,I don't think you have strep.,,,,,,,,,,,,5,5,Male,29,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,66,TRUE,1/5/2019 12:47,R_xiv58Q1wnq3LIit,,,,,,,anonymous,EN,"“No, it’s not”",12.819,40.321,43.877,10,,,,,,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Male,32,White,
1/5/2019 12:45,1/5/2019 12:47,IP Address,,100,109,TRUE,1/5/2019 12:47,R_11dyiEpUJDBgo91,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",38.96,39.471,42.894,2,You probably don’t have strep.,3,Not at All Religious,Male,54,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,74,TRUE,1/5/2019 12:47,R_2wRBhtQEvoJRQlq,,,,,,,anonymous,EN,"“No, it’s not”",30.861,30.861,44.532,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,22,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,90,TRUE,1/5/2019 12:47,R_11i8wF81TppY5xn,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",65.315,65.315,66.374,1,,,,,,You probably don’t have strep.,2,Not at All Religious,Male,41,Asian,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,90,TRUE,1/5/2019 12:47,R_2QspsCdg2anilXG,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",55.443,55.443,56.686,1,,,,,,You probably don’t have strep.,3,2,Female,29,Black,
1/5/2019 12:45,1/5/2019 12:47,IP Address,,100,159,TRUE,1/5/2019 12:47,R_1jHCDlgpykGLbEy,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",45.39,66.42,72.183,3,I don't think you have strep.,,,,,,,,,,,,4,4,Female,30,Latino/a,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,63,TRUE,1/5/2019 12:47,R_piUcstAI8FH9ICR,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",24.693,29.818,31.336,3,,,,,,You probably don’t have strep.,4,Extremely Religious,Female,53,White,
1/5/2019 12:46,1/5/2019 12:47,IP Address,,100,72,TRUE,1/5/2019 12:47,R_3rHeT3U5qEjXppL,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",14.984,38.933,41.93,3,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,Female,31,White,
1/5/2019 12:46,1/5/2019 12:48,IP Address,,100,86,TRUE,1/5/2019 12:48,R_1DUT9FOknnMkEYK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",59.655,60.527,61.952,3,You probably don’t have strep.,2,5,Female,28,Black,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,51,TRUE,1/5/2019 12:48,R_1H5rWgznCkObwn7,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",13.139,29.513,30.618,16,You probably don’t have strep.,4,5,Male,18,Asian,
1/5/2019 12:45,1/5/2019 12:48,IP Address,,100,163,TRUE,1/5/2019 12:48,R_2eaOmh4Npc30XYl,,,,,,,anonymous,EN,"“No, it’s not”",0.851,110.612,111.89,6,,,,,,I don't think you have strep.,,,,,,,,,,,,3,2,Female,22,White,
1/5/2019 12:46,1/5/2019 12:48,IP Address,,100,84,TRUE,1/5/2019 12:48,R_C9Pr767mhq43qMN,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",59.452,59.452,61.074,1,I don't think you have strep.,,,,,,,,,,,,2,2,Male,34,Black,
1/5/2019 12:46,1/5/2019 12:48,IP Address,,100,89,TRUE,1/5/2019 12:48,R_3qPOVnnT2SrKY5p,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",62.859,62.859,64.181,1,,,,,,You probably don’t have strep.,Very Conservative,Extremely Religious,Female,21,White,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,53,TRUE,1/5/2019 12:48,R_WxLusVv4dPkC8GB,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",22.394,22.394,25.99,1,,,,,,You probably don’t have strep.,Very Liberal,5,Male,67,White,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,87,TRUE,1/5/2019 12:48,R_3QnrknULQ5nMJ7H,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",52.271,52.271,54.588,1,You probably don’t have strep.,5,5,Female,65,White,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,88,TRUE,1/5/2019 12:48,R_29sNR4kK7OKjoVs,,,,,,,anonymous,EN,"“No, it’s not”",17.733,50.484,52.375,7,,,,,,I don't think you have strep.,,,,,,,,,,,,Very Liberal,2,Male,35,White,
1/5/2019 12:46,1/5/2019 12:48,IP Address,,100,110,TRUE,1/5/2019 12:48,R_DDkKfjXsUPISZIl,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",24.229,24.229,24.895,1,,,,,,You probably don’t have strep.,,Not at All Religious,Female,60,White,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,108,TRUE,1/5/2019 12:48,R_efh1jfQwlCBcDXb,,,,,,,anonymous,EN,"“Yes, it is”",1.396,64.033,65.575,4,,,,,,I think you have strep.,,,,,,,,,,,,4,4,Male,28,Black,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,69,TRUE,1/5/2019 12:48,R_25BnEmNJthNqDIv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",35.446,35.446,47.809,1,You probably don’t have strep.,3,Not at All Religious,Male,36,Asian,
1/5/2019 12:45,1/5/2019 12:48,IP Address,,100,226,TRUE,1/5/2019 12:48,R_12RKJkrbC3NCtCQ,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",185.168,185.168,186.809,1,,,,,,You probably don’t have strep.,2,Not at All Religious,Male,41,White,
1/5/2019 12:47,1/5/2019 12:48,IP Address,,100,109,TRUE,1/5/2019 12:48,R_Z3SL9h0YuJtsIk9,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",7.164,50.273,62.707,3,I don't think you have strep.,,,,,,,,,,,,5,5,Male,30,White,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,53,TRUE,1/5/2019 12:49,R_5BI0QF1XudDvvkR,,,,,,,anonymous,EN,"“Yes, it is”",27.32,27.32,28.011,1,,,,,,I don't think you have strep.,,,,,,,,,,,,3,3,Male,26,Latino/a,
1/5/2019 12:46,1/5/2019 12:49,IP Address,,100,175,TRUE,1/5/2019 12:49,R_1Oit6lcoTRB9LDm,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",106.851,106.851,108.751,1,You probably don’t have strep.,4,2,Female,63,White,
1/5/2019 12:47,1/5/2019 12:49,IP Address,,100,98,TRUE,1/5/2019 12:49,R_3DhFhvOAYbBWbyT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",3.759,40.63,43.621,4,You probably don’t have strep.,Very Liberal,Not at All Religious,Male,30,White,
1/5/2019 12:47,1/5/2019 12:49,IP Address,,100,135,TRUE,1/5/2019 12:49,R_Xol1FD0ab6nydfH,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",93.557,93.557,94.676,1,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,42,"Other, please specify:",native american
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,51,TRUE,1/5/2019 12:49,R_12banHTR4NfsXwv,,,,,,,anonymous,EN,"“No, it’s not”",5.474,25.685,26.59,7,,,,,,I don't think you have strep.,,,,,,,,,,,,5,5,Female,29,White,
1/5/2019 12:46,1/5/2019 12:49,IP Address,,100,181,TRUE,1/5/2019 12:49,R_3L15k9Gxi14dKXC,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",101.043,125.07,125.93,3,I don't think you have strep.,,,,,,,,,,,,3,5,Female,33,Black,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,71,TRUE,1/5/2019 12:49,R_24wRfKdfAi92In7,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",9.323,46.162,47.219,2,I don't think you have strep.,,,,,,,,,,,,Very Liberal,Not at All Religious,Male,28,White,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,51,TRUE,1/5/2019 12:49,R_3dzh15ZfATAdIlz,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",22.663,22.663,24.793,1,,,,,,You probably don’t have strep.,2,3,Male,27,White,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,77,TRUE,1/5/2019 12:49,R_2Y9yIuiJ9xEPtkJ,,,,,,,anonymous,EN,,,,,,,,,,,,"“Yes, it is”",53.104,53.104,55.02,1,,,,,,You probably don’t have strep.,4,Extremely Religious,Male,27,White,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,58,TRUE,1/5/2019 12:49,R_21v4RI2eZ2htt5v,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",2.256,27.104,28.6,5,I don't think you have strep.,,,,,,,,,,,,4,Not at All Religious,Female,49,White,
1/5/2019 12:48,1/5/2019 12:49,IP Address,,100,74,TRUE,1/5/2019 12:49,R_1jZfarbVXLhVbHu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",17.288,47.81,49.321,2,You probably don’t have strep.,Very Liberal,3,Male,35,Asian,
1/5/2019 12:49,1/5/2019 12:49,IP Address,,100,36,TRUE,1/5/2019 12:49,R_2q2hf27Ov1Hmcti,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",9.223,15.2,15.895,8,You probably don’t have strep.,Very Liberal,Extremely Religious,Female,28,Black,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,61,TRUE,1/5/2019 12:50,R_2sbB4EySki5rURQ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",33.102,33.102,34.925,1,You probably don’t have strep.,3,Not at All Religious,Male,28,White,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,95,TRUE,1/5/2019 12:50,R_12lkRInQF6aVqeM,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",56.701,56.838,61.122,2,,,,,,You probably don’t have strep.,4,Extremely Religious,Female,49,White,
1/5/2019 12:44,1/5/2019 12:50,IP Address,,100,341,TRUE,1/5/2019 12:50,R_z2tBf0tFXHEgWU9,,,,,,,anonymous,EN,"“No, it’s not”",14.998,253.638,294.667,35,,,,,,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,32,Asian,
1/5/2019 12:49,1/5/2019 12:50,IP Address,,100,70,TRUE,1/5/2019 12:50,R_RVQkEL6IliwRfIB,,,,,,,anonymous,EN,"“No, it’s not”",36.293,36.293,37.813,1,,,,,,I don't think you have strep.,,,,,,,,,,,,5,2,Male,66,White,
1/5/2019 12:49,1/5/2019 12:50,IP Address,,100,70,TRUE,1/5/2019 12:50,R_3ee5rOf2HQVqGHN,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",40.102,40.102,41.578,1,,,,,,You probably don’t have strep.,3,2,Male,50,Latino/a,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,76,TRUE,1/5/2019 12:50,R_1BY6suF0DLVYDUR,,,,,,,anonymous,EN,"“No, it’s not”",45.505,45.505,46.35,1,,,,,,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Male,19,Asian,
1/5/2019 12:49,1/5/2019 12:50,IP Address,,100,65,TRUE,1/5/2019 12:50,R_2aWVgk7hAQJF8fy,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",30.83,30.83,44.007,1,,,,,,You probably don’t have strep.,3,Not at All Religious,Male,21,White,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,141,TRUE,1/5/2019 12:50,R_3Q0EIHOW410QzPX,,,,,,,anonymous,EN,"“No, it’s not”",34.183,93.547,95.154,5,,,,,,I don't think you have strep.,,,,,,,,,,,,2,4,Female,27,Black,
1/5/2019 12:49,1/5/2019 12:50,IP Address,,100,80,TRUE,1/5/2019 12:50,R_qKOgIcdknYp8k6d,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",41.604,50.418,51.631,3,I don't think you have strep.,,,,,,,,,,,,5,Not at All Religious,Male,32,White,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,114,TRUE,1/5/2019 12:50,R_9mgWyBdOX2WB35D,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",63.99,63.99,65.386,1,I don't think you have strep.,,,,,,,,,,,,4,4,Female,69,White,
1/5/2019 12:49,1/5/2019 12:50,IP Address,,100,95,TRUE,1/5/2019 12:50,R_5q1REI8vsrjTQsN,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",64.26,64.26,65.891,1,You probably don’t have strep.,2,2,Male,66,White,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,135,TRUE,1/5/2019 12:50,R_3k05GDUIJ9U2qGv,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",75.158,86.584,89.185,5,You probably don’t have strep.,3,Extremely Religious,Female,49,Black,
1/5/2019 12:48,1/5/2019 12:50,IP Address,,100,135,TRUE,1/5/2019 12:50,R_4PaHZMvICFYnWNP,,,,,,,anonymous,EN,,,,,,"“Yes, it is”",104.731,104.731,105.591,1,I don't think you have strep.,,,,,,,,,,,,3,Not at All Religious,Male,19,White,
1/5/2019 12:49,1/5/2019 12:51,IP Address,,100,79,TRUE,1/5/2019 12:51,R_R9yKa8GOR3uD03v,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",34.627,34.627,40.363,1,,,,,,You probably don’t have strep.,,2,Male,36,White,
1/5/2019 12:50,1/5/2019 12:51,IP Address,,100,84,TRUE,1/5/2019 12:51,R_22K9FTx2umIiiNR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“No, it’s not”",56.02,56.02,57.376,1,You probably don’t have strep.,3,4,Male,44,White,
1/5/2019 12:50,1/5/2019 12:51,IP Address,,100,72,TRUE,1/5/2019 12:51,R_sZjoKWk7JWFtIat,,,,,,,anonymous,EN,"“No, it’s not”",44.007,44.007,45.707,1,,,,,,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Female,57,White,
1/5/2019 12:50,1/5/2019 12:51,IP Address,,100,81,TRUE,1/5/2019 12:51,R_10rBsNOQ3IqsOVx,,,,,,,anonymous,EN,,,,,,"“No, it’s not”",45.16,45.16,58.347,1,I don't think you have strep.,,,,,,,,,,,,2,Not at All Religious,Male,39,White,
1/5/2019 12:50,1/5/2019 12:51,IP Address,,100,65,TRUE,1/5/2019 12:51,R_3G85ZLfg9GDy4sb,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,"“Yes, it is”",0.409,38.919,41.127,13,You probably don’t have strep.,5,5,Male,29,White,
1/5/2019 12:48,1/5/2019 12:51,IP Address,,100,191,TRUE,1/5/2019 12:51,R_1hMRXAv0csNUZwq,,,,,,,anonymous,EN,"“No, it’s not”",146.43,150.54,152.23,2,,,,,,I don't think you have strep.,,,,,,,,,,,,5,4,Male,25,Black,
1/5/2019 12:50,1/5/2019 12:51,IP Address,,100,76,TRUE,1/5/2019 12:51,R_1RBgcCjtBhKmHIZ,,,,,,,anonymous,EN,,,,,,,,,,,,"“No, it’s not”",49.897,49.897,53.05,1,,,,,,You probably don’t have strep.,4,2,Male,31,White,
