StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,inc_modc,Time_modc_First Click,Time_modc_Last Click,Time_modc_Page Submit,Time_modc_Click Count,rel1_modc,rel2_modc,inc_thinkC,time_thinkC_First Click,time_thinkC_Last Click,time_thinkC_Page Submit,time_thinkC_Click Count,rel1_thinkC,rel2_thinkC,inc_nonc,Time_nonc_First Click,Time_nonc_Last Click,Time_nonc_Page Submit,Time_nonc_Click Count,rel1_nonc,rel2_nonc,true_modr,time_modr_First Click,time_modr_Last Click,time_modr_Page Submit,time_modr_Click Count,rel1_modr,rel2_modr,inc_thinkR,time_thinkR_First Click,time_thinkR_Last Click,time_thinkR_Page Submit,time_thinkR_Click Count,rel1_thinkR,rel2_thinkR,true_nonr,time_nonr_First Click,time_nonr_Last Click,time_nonr_Page Submit,time_nonr_Click Count,rel1_nonr,rel2_nonr,true_indc,time_indc_First Click,time_indc_Last Click,time_indc_Page Submit,time_indc_Click Count,rel1_indc,rel2_indc,true_inda,time_inda_First Click,time_inda_Last Click,time_inda_Page Submit,time_inda_Click Count,rel1_inda,rel2_inda,DemoInstr,Age,Gender,Gender_3_TEXT,Ethnicity,Ethnicity_6_TEXT,Education,SES
1/11/2019 16:35,1/11/2019 16:37,0,,100,134,1,1/11/2019 16:37,R_tLgVf86CDlQRnON,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,66.701,66.701,68.334,1,1,2,,,,,,,,,,,,,,,,,,,,,,,57,2,,5,,8,6
1/11/2019 16:35,1/11/2019 16:37,0,,100,127,1,1/11/2019 16:37,R_3F5yv7RfzBlZqdF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,31.773,66.437,66.822,18,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,2,,4,7
1/11/2019 16:36,1/11/2019 16:37,0,,100,62,1,1/11/2019 16:37,R_338WlHIfjNvTuSd,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32.066,32.066,32.949,1,2,1,,,,,,,,,,,,,,,,35,1,,3,,7,6
1/11/2019 16:33,1/11/2019 16:37,0,,100,234,1,1/11/2019 16:37,R_1OI8bY5WLYava3T,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,118.763,142.932,143.967,3,3,3,,48,1,,2,,8,6
1/11/2019 16:35,1/11/2019 16:37,0,,100,134,1,1/11/2019 16:37,R_3KHq2BeN6vQrwxA,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,85.223,85.223,86.097,1,1,2,,,,,,,,,,,,,,,,61,,,5,,2,6
1/11/2019 16:36,1/11/2019 16:37,0,,100,89,1,1/11/2019 16:37,R_1dubPSFfC17MBmw,,,,,,,anonymous,EN,,,,,,,,7,35.482,36.011,36.483,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,5,,5,4
1/11/2019 16:34,1/11/2019 16:37,0,,100,184,1,1/11/2019 16:37,R_3lR0EYIt6MJ88J0,,,,,,,anonymous,EN,,,,,,,,6,63.28,81.445,82.278,10,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,2,,5,,5,7
1/11/2019 16:35,1/11/2019 16:37,0,,100,148,1,1/11/2019 16:37,R_2tyP6Jf5JR07Qd2,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,108.745,108.745,109.427,1,1,2,,,,,,,,,,,,,,,,,,,,,,,31,1,,5,,6,3
1/11/2019 16:36,1/11/2019 16:37,0,,100,83,1,1/11/2019 16:37,R_3CUCZ47EwRc8fYz,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,24.344,43.309,44.815,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,,5,,5,6
1/11/2019 16:35,1/11/2019 16:37,0,,100,176,1,1/11/2019 16:37,R_2tuukIU52gXOFSg,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,84.074,112.107,112.986,3,2,2,,,,,,,,,,,,,,,,61,2,,1,,4,7
1/11/2019 16:35,1/11/2019 16:38,0,,100,163,1,1/11/2019 16:38,R_2BmMscFIH61SZ7R,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.69,106.917,108.789,2,3,3,,36,2,,2,,6,5
1/11/2019 16:37,1/11/2019 16:38,0,,100,44,1,1/11/2019 16:38,R_3OlkqgyFfXoxkAS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3.726,3.726,5.209,1,2,3,,33,2,,,,2,5
1/11/2019 16:36,1/11/2019 16:38,0,,100,79,1,1/11/2019 16:38,R_2ttJ1tvvgvHesM1,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,38.741,40,41.487,3,3,3,,25,2,,3,,8,5
1/11/2019 16:37,1/11/2019 16:38,0,,100,50,1,1/11/2019 16:38,R_zcWCBlhaHmw7Ubf,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,5,11.349,16.547,17.284,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,,1,,5,6
1/11/2019 16:34,1/11/2019 16:38,0,,100,205,1,1/11/2019 16:38,R_32ILEesaVHllmbZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,6,47.679,83.662,84.432,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,,1,,5,5
1/11/2019 16:37,1/11/2019 16:38,0,,100,64,1,1/11/2019 16:38,R_1DvX6ckxoaOXhBT,,,,,,,anonymous,EN,,,,,,,,,,,,,,,4,25.378,25.378,26.45,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,2,,5,,5,5
1/11/2019 16:36,1/11/2019 16:38,0,,100,115,1,1/11/2019 16:38,R_2dRwu7kdVJd6iLY,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,45.664,45.664,59.754,1,3,3,,36,2,,5,,6,5
1/11/2019 16:36,1/11/2019 16:38,0,,100,133,1,1/11/2019 16:38,R_2P553BUM460RMpM,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,77.959,77.959,78.997,1,2,2,,,,,,,,,,,,,,,,39,1,,5,,5,5
1/11/2019 16:34,1/11/2019 16:38,0,,100,253,1,1/11/2019 16:38,R_3MQFoTACvBUX95F,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84.419,169.532,175.476,5,1,2,,,,,,,,,,,,,,,,36,1,,5,,4,8
1/11/2019 16:37,1/11/2019 16:38,0,,100,75,1,1/11/2019 16:38,R_3fK58KctD7vk2B9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,6,16.738,38.482,39.046,16,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,1,,3,,6,5
1/11/2019 16:36,1/11/2019 16:38,0,,100,113,1,1/11/2019 16:38,R_3e2MV9wKq7x6YZd,,,,,,,anonymous,EN,7,33.558,33.558,64.626,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,2,,5,,3,7
1/11/2019 16:35,1/11/2019 16:38,0,,100,217,1,1/11/2019 16:38,R_3QWe5WKduiey6Ic,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,1.817,128.837,131.463,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,,1,,5,6
1/11/2019 16:34,1/11/2019 16:38,0,,100,263,1,1/11/2019 16:38,R_27I4yAEkVUQrfe3,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,67.223,182.583,183.414,6,3,3,,71,2,,5,,2,8
1/11/2019 16:33,1/11/2019 16:38,0,,100,304,1,1/11/2019 16:38,R_qL9G08zgoyFh1vj,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,218.185,218.972,219.627,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,,5,,4,5
1/11/2019 16:37,1/11/2019 16:38,0,,100,74,1,1/11/2019 16:38,R_1C7QYU3kBW9noON,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5.025,18.689,21.399,5,3,3,,30,2,,5,,3,9
1/11/2019 16:37,1/11/2019 16:38,0,,100,112,1,1/11/2019 16:38,R_1JLT0EZYW8mygbm,,,,,,,anonymous,EN,,,,,,,,7,25.271,44.894,45.554,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,,5,,5,7
1/11/2019 16:36,1/11/2019 16:39,0,,100,131,1,1/11/2019 16:39,R_qF7pRtWHH539eYp,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,77.428,78.612,79.467,2,1,2,,,,,,,,,39,1,,5,,5,4
1/11/2019 16:34,1/11/2019 16:39,0,,100,257,1,1/11/2019 16:39,R_10Db2LfwBIhcKDS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,69.357,181.906,184.1,15,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,,5,,5,3
1/11/2019 16:36,1/11/2019 16:39,0,,100,170,1,1/11/2019 16:39,R_21i9FXUjtgCvuRE,,,,,,,anonymous,EN,,,,,,,,,,,,,,,4,8.791,99.679,101.212,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,1,,4,6
1/11/2019 16:35,1/11/2019 16:39,0,,100,234,1,1/11/2019 16:39,R_1ie8G7nfAbzSfe3,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,101.595,101.595,103.81,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,,5,,2,7
1/11/2019 16:37,1/11/2019 16:39,0,,100,129,1,1/11/2019 16:39,R_2ZQgtAQZxJpmQrY,,,,,,,anonymous,EN,6,26.305,65.111,65.958,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,,5,,3,7
1/11/2019 16:37,1/11/2019 16:39,0,,100,89,1,1/11/2019 16:39,R_2EgHe8T30YcsPB4,,,,,,,anonymous,EN,3,45.787,48.5,49.652,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,1,,2,,7,5
1/11/2019 16:36,1/11/2019 16:39,0,,100,175,1,1/11/2019 16:39,R_DSH0zHT66DbLKZb,,,,,,,anonymous,EN,,,,,,,,5,99.32,100.298,101.027,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,5,,5,5
1/11/2019 16:37,1/11/2019 16:39,0,,100,134,1,1/11/2019 16:39,R_3JqPp0Ct0TgQcxS,,,,,,,anonymous,EN,,,,,,,,5,4.582,81.86,82.53,16,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,,5,,6,6
1/11/2019 16:37,1/11/2019 16:39,0,,100,113,1,1/11/2019 16:39,R_31hO7GAmiNzj2ZP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,75.541,75.541,76.637,1,1,2,,,,,,,,,,,,,,,,,,,,,,,28,1,,5,,5,6
1/11/2019 16:37,1/11/2019 16:39,0,,100,151,1,1/11/2019 16:39,R_vT4Oj6ROy4YiVdD,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,55.192,99.243,100.023,3,2,2,,,,,,,,,,,,,,,,51,2,,5,,4,6
1/11/2019 16:34,1/11/2019 16:39,0,,100,322,1,1/11/2019 16:39,R_2DZjB9Sr4kR0Cof,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54.937,196.543,198.526,5,1,1,,,,,,,,,,,,,,,,,,,,,,,66,1,,5,,2,6
1/11/2019 16:36,1/11/2019 16:39,0,,100,170,1,1/11/2019 16:39,R_3E6nBaLjZeXEpLH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,121.632,121.632,123.099,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,,3,,5,6
1/11/2019 16:37,1/11/2019 16:39,0,,100,157,1,1/11/2019 16:39,R_tWKfm5tNnSR7a2B,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,81.766,86.139,87.88,3,1,2,,,,,,,,,30,1,,5,,4,7
1/11/2019 16:36,1/11/2019 16:39,0,,100,212,1,1/11/2019 16:39,R_31Lc6m5AqW1jIZ5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,80.029,137.355,148.095,7,1,2,,,,,,,,,,,,,,,,,,,,,,,35,1,,5,,5,8
1/11/2019 16:38,1/11/2019 16:39,0,,100,110,1,1/11/2019 16:39,R_2fDn9yrm74QpD2o,,,,,,,anonymous,EN,,,,,,,,6,3.208,22.241,41.312,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,,2,,2,7
1/11/2019 16:36,1/11/2019 16:39,0,,100,189,1,1/11/2019 16:39,R_3I0o76edmjrxHNL,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,6,62.197,106.155,110.42,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,2,,5,,5,6
1/11/2019 16:38,1/11/2019 16:40,0,,100,103,1,1/11/2019 16:40,R_3qJxmRls7MXNKXM,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,52.883,52.883,55.396,1,1,2,,,,,,,,,,,,,,,,,,,,,,,21,1,,3,,4,7
1/11/2019 16:37,1/11/2019 16:40,0,,100,145,1,1/11/2019 16:40,R_3nej60HAuoBvdf9,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,84.11,90.941,92.323,3,2,1,,,,,,,,,,,,,,,,32,2,,5,,5,7
1/11/2019 16:38,1/11/2019 16:40,0,,100,105,1,1/11/2019 16:40,R_2OTj4mpxcV0pDMJ,,,,,,,anonymous,EN,1,8.931,59.163,60.201,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,,1,,2,7
1/11/2019 16:37,1/11/2019 16:40,0,,100,168,1,1/11/2019 16:40,R_bygrh7bFGqKAyyt,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.426,91.961,94.765,10,1,2,,,,,,,,,24,1,,5,,5,5
1/11/2019 16:38,1/11/2019 16:40,0,,100,111,1,1/11/2019 16:40,R_22WxD4yP1woVJfH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,54.131,58.082,59.075,3,1,2,,,,,,,,,64,2,,5,,5,4
1/11/2019 16:36,1/11/2019 16:40,0,,100,214,1,1/11/2019 16:40,R_22DlVeZg5xxjXgh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,105.098,105.567,167.946,2,1,2,,,,,,,,,,,,,,,,,,,,,,,43,1,,5,,4,7
1/11/2019 16:38,1/11/2019 16:40,0,,100,130,1,1/11/2019 16:40,R_3p43l5fgnxZhsTK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,71.627,71.627,78.941,1,2,2,,,,,,,,,,,,,,,,29,2,,5,,4,6
1/11/2019 16:40,1/11/2019 16:40,0,,100,43,1,1/11/2019 16:40,R_DczGnIC8JzK4h69,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.609,7.609,8.167,1,1,2,,,,,,,,,,,,,,,,,,,,,,,25,2,,5,,5,7
1/11/2019 16:36,1/11/2019 16:40,0,,100,248,1,1/11/2019 16:40,R_4VkJALAqUec8cqB,,,,,,,anonymous,EN,5,16.198,128.046,130.235,6,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,,5,,5,5
1/11/2019 16:38,1/11/2019 16:40,0,,100,153,1,1/11/2019 16:40,R_wT1iz4HMEKcqccp,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,8.498,104.359,105.248,38,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,1,,5,,6,3
1/11/2019 16:39,1/11/2019 16:41,0,,100,110,1,1/11/2019 16:41,R_211htjiSk4w7Bdo,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,67.608,67.608,69.928,1,3,3,,36,1,,5,,4,7
1/11/2019 16:37,1/11/2019 16:41,0,,100,243,1,1/11/2019 16:41,R_uaywDkAJb8g0Z0J,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,71.317,71.317,72.331,1,3,3,,38,2,,5,,2,8
1/11/2019 16:37,1/11/2019 16:41,0,,100,253,1,1/11/2019 16:41,R_rkZNFbfV1CuonER,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,106.297,146.3,147.794,3,1,2,,,,,,,,,,,,,,,,,,,,,,,39,2,,3,,6,4
1/11/2019 16:39,1/11/2019 16:41,0,,100,110,1,1/11/2019 16:41,R_3CZxvy4BgkCFuZe,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,50.879,50.879,51.801,1,2,2,,,,,,,,,,,,,,,,,,,,,,,49,2,,5,,5,5
1/11/2019 16:40,1/11/2019 16:41,0,,100,61,1,1/11/2019 16:41,R_2Vmf0D0DMvTaYtG,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,20.22,20.22,22.125,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,,1,,5,7
1/11/2019 16:39,1/11/2019 16:41,0,,100,124,1,1/11/2019 16:41,R_274ffqXcYDjp8rp,,,,,,,anonymous,EN,,,,,,,,6,47.1,50.212,53.398,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,2,,5,,5,5
1/11/2019 16:40,1/11/2019 16:41,0,,100,80,1,1/11/2019 16:41,R_eaGN1YrNNlkKKvT,,,,,,,anonymous,EN,,,,,,,,6,40.04,41.959,42.984,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,,3,,6,6
1/11/2019 16:39,1/11/2019 16:41,0,,100,123,1,1/11/2019 16:41,R_PRLmRrElJ56GaJz,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,76.412,76.412,77.745,1,1,2,,,,,,,,,29,1,,1,,5,4
1/11/2019 16:39,1/11/2019 16:42,0,,100,177,1,1/11/2019 16:42,R_1KycToFFyChYJAB,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,35.231,119.204,120.178,15,1,2,,,,,,,,,,,,,,,,23,2,,5,,5,6
1/11/2019 16:40,1/11/2019 16:42,0,,100,92,1,1/11/2019 16:42,R_3gY0dSKGWN117Va,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54.467,55.829,57.485,2,1,2,,,,,,,,,,,,,,,,29,1,,5,,3,8
1/11/2019 16:40,1/11/2019 16:42,0,,100,142,1,1/11/2019 16:42,R_3JJE49UTGHQq7Ms,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,90.791,90.798,91.438,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,,5,,5,7
1/11/2019 16:36,1/11/2019 16:42,0,,100,405,1,1/11/2019 16:42,R_0PUJRgLycddL0jf,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,4,371.25,371.849,372.838,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,5,,4,6
1/11/2019 16:32,1/11/2019 16:43,0,,100,647,1,1/11/2019 16:43,R_1Cmb0isuOozWzIm,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6.949,456.045,457.802,14,1,2,,,,,,,,,,,,,,,,,,,,,,,59,1,,5,,5,7
1/11/2019 16:42,1/11/2019 16:44,0,,100,90,1,1/11/2019 16:44,R_1kOfRzSp4RCuYwi,,,,,,,anonymous,EN,,,,,,,,6,10.623,43.295,43.909,12,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,5,,5,6
1/11/2019 16:39,1/11/2019 16:44,0,,100,288,1,1/11/2019 16:44,R_1GB17Fks6Tmn4yi,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,1,166.244,166.244,167.914,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,,5,,4,5
1/11/2019 16:41,1/11/2019 16:44,0,,100,147,1,1/11/2019 16:44,R_3P4VeXZmGXAU2g5,,,,,,,anonymous,EN,4,69.308,69.308,70.469,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2,,1,,8,7
1/11/2019 16:43,1/11/2019 16:44,0,,100,64,1,1/11/2019 16:44,R_cG7ShBepEHVcDeh,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,38.032,38.032,38.936,1,1,2,,,,,,,,,40,1,,5,,4,8
1/11/2019 16:41,1/11/2019 16:44,0,,100,187,1,1/11/2019 16:44,R_3Jt4Pwu5Nz3Efm8,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,119.04,119.04,137.966,1,3,3,,53,2,,5,,5,4
1/11/2019 16:42,1/11/2019 16:44,0,,100,114,1,1/11/2019 16:44,R_2wtVJZfUIZzGqji,,,,,,,anonymous,EN,,,,,,,,,,,,,,,5,4.331,61.212,62.452,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,1,,4,,6,3
1/11/2019 16:43,1/11/2019 16:44,0,,100,93,1,1/11/2019 16:44,R_3MtzOXJGOp4ES2Z,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,33.089,39.791,40.902,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,2,,5,,6,4
1/11/2019 16:44,1/11/2019 16:45,0,,100,67,1,1/11/2019 16:45,R_1MYhT4nUslK4hpb,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8.277,8.277,15.201,1,2,3,,29,1,,5,,4,8
1/11/2019 16:43,1/11/2019 16:45,0,,100,79,1,1/11/2019 16:45,R_3nNkqsTy2xPPPc2,,,,,,,anonymous,EN,,,,,,,,6,3.118,31.431,32.965,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,,5,,5,5
1/11/2019 16:43,1/11/2019 16:45,0,,100,81,1,1/11/2019 16:45,R_3kMUMJb9komzJ5l,,,,,,,anonymous,EN,,,,,,,,,,,,,,,7,5.07,49.99,51.049,15,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1,,5,,2,9
1/11/2019 16:44,1/11/2019 16:45,0,,100,98,1,1/11/2019 16:45,R_28ZpwCCFOB5RpU5,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51.7,51.7,52.587,1,1,2,,,,,,,,,39,2,,5,,5,9
1/11/2019 16:41,1/11/2019 16:45,0,,100,256,1,1/11/2019 16:45,R_1i5aHSdFmOnVvwr,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12.387,131.407,133.057,7,1,2,,,,,,,,,,,,,,,,42,2,,1,,4,8
1/11/2019 16:43,1/11/2019 16:46,0,,100,148,1,1/11/2019 16:46,R_2z6iQAc80kkZrIl,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,7,28.391,88.584,89.062,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,,5,,4,5
1/11/2019 16:41,1/11/2019 16:46,0,,100,271,1,1/11/2019 16:46,R_1kIvTdnhMQdA7Ip,,,,,,,anonymous,EN,6,26.747,130.676,131.58,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,2,,5,,6,5
1/11/2019 16:44,1/11/2019 16:46,0,,100,93,1,1/11/2019 16:46,R_2aFn8JJeYtM1rDH,,,,,,,anonymous,EN,4,1.341,72.29,72.925,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,,,,5,5
1/11/2019 16:44,1/11/2019 16:46,0,,100,78,1,1/11/2019 16:46,R_2dScLWF7NQbcOZJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,37.277,37.277,38.255,1,1,2,,,,,,,,,,,,,,,,,,,,,,,18,1,,5,,2,4
1/11/2019 16:42,1/11/2019 16:46,0,,100,231,1,1/11/2019 16:46,R_3gOxbonPjPndcM7,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.604,174.156,175.157,37,3,3,,45,1,,5,,2,6
1/11/2019 16:44,1/11/2019 16:46,0,,100,89,1,1/11/2019 16:46,R_2xFxBe1ChtVPryZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.089,24.841,25.468,11,2,2,,,,,,,,,,,,,,,,31,1,,5,,2,6
1/11/2019 16:39,1/11/2019 16:46,0,,100,397,1,1/11/2019 16:46,R_3e804bXFOfVskWU,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,252.394,260.025,260.858,4,1,2,,,,,,,,,35,1,,5,,4,7
1/11/2019 16:45,1/11/2019 16:46,0,,100,60,1,1/11/2019 16:46,R_1dmmCF1VUXDrCJl,,,,,,,anonymous,EN,5,1.607,3.669,4.287,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,,2,,4,2
